address,id,info,latlng,name,score,tel,type
碑林区东大街菊花园饮马池16-1号,74384,"2019年装修 ,2019年开业 ","108.958123,34.258",美途假日酒店,4.7,['电话：029-89622266/87383513'],经济型
碑林区南二环东段绿地乐和城3号楼（近大雁塔、地铁4号线西安科技大学站C口东500米）,5887160,"2018年装修 ,2014年开业 ","108.968535,34.231868",轻住·大唐乐和主题假日酒店(大雁塔西安科技大学地铁站店),4.5,['电话：029-87878989/85560638/18192687959'],经济型
新城区西八路80号,168880366,"2018年装修 ,2018年开业 ","108.960036,34.274703",京华连锁酒店(西安火车站店),4.9,['电话：029-87420308'],经济型
雁塔区长安中路65号金莎国际B座25层（近大雁塔，赛格国际购物中心旁边）,174502853,"2018年装修 ,2018年开业 ","108.94757,34.225903",梵谷精品公寓(西安金莎旗舰店),4.8,['电话：17792828233'],经济型
碑林区南院门小车家巷4号（阿Q餐厅旁）,159562911,"2018年装修 ,2017年开业 ","108.942836,34.254737",布丁酒店(西安钟鼓楼南大街粉巷店),4.7,['电话：029-87213808'],经济型
莲湖区钟楼北大街1号宏府嘉会公寓A座8038室（咖姆酒店楼上）,61879728,"2017年装修 ,2014年开业 ","108.946573,34.261822",悦豪公寓酒店(钟鼓楼回民街店),5.0,['电话：18066765715'],舒适型
碑林区太乙路23号（太乙路与友谊路交汇处，中铁中学对面）,682598,"2018年装修 ,2017年开业 ","108.97263,34.239103",布丁酒店(西安大雁塔建筑科技大学店),4.3,['电话：029-82296263/18710557538'],经济型
雁塔区小寨东路97号（西安地铁3号线大雁塔站A出口西200米）,674447,"2014年装修 ,2013年开业 ","108.958084,34.223057",7天连锁酒店(西安大雁塔历史博物馆店),4.0,['电话：029-85572688'],经济型
雁塔区红专南路与翠华路交汇处南30米路西（近大雁塔，陕西历史博物馆）,125038056,"2017年装修 ,2017年开业 ","108.956249,34.214485",格林豪泰商务酒店(西安大雁塔芙蓉园会展中心店),4.5,['电话：029-82312666/82312777/17788078823'],经济型
碑林区咸宁西路与太乙路交汇处东70米路北,160248247,"2017年装修 ,2017年开业 ","108.973475,34.251306",凯寓精品酒店,5.0,['电话：029-82695566/18066752090'],高档型
新城区南新街5号（钟楼向东500米，近新城广场）,152553093,"2017年装修 ,2017年开业 ","108.954467,34.260907",悦朗酒店(西安钟楼店),4.6,['电话：029-87360088/15702905539'],舒适型
雁塔区长安中路215号家西旅国际23层01号（金莎国际酒店旁）,116205780,"2017年装修 ,2015年开业 ","108.947575,34.22724",欢乐颂公寓酒店,4.8,['电话：029-89359792/18133906368'],经济型
碑林区南大街粉巷18号（华润万家楼上）,65255350,"2015年装修 ,2015年开业 ","108.945876,34.255195",如家精选酒店(西安钟鼓楼粉巷店),4.9,['电话：029-87251166'],高档型
碑林区粉巷南院门南苑中央广场鼓楼南160米（近地铁2号线钟楼站C口）,108595730,"2017年装修 ,2017年开业 ","108.941312,34.256436",轻住·米糖主题智能酒店(钟楼粉巷店),4.6,['电话：029-87214766'],舒适型
碑林区中贸街南稍门中贸广场15号楼4单元1602室,93033419,"2016年装修 ,2016年开业 ","108.946381,34.243227",逐光睡眠太空舱青年旅舍(南门店),5.0,['电话：13609192936'],经济型
雁塔区长安中路99号小寨十字华旗国际1445号,2493252,"2018年装修 ,2013年开业 ","108.947317,34.221579",好客酒店(西安小寨地铁站店),5.0,['电话：029-85268205/18092287458'],经济型
碑林区钟楼东大街万达新天地1号楼（近机场大巴停靠点，距大差市地铁4号线50米）,3269420,"2014年装修 ,2013年开业 ","108.962585,34.25874",艾斯汀酒店(钟楼东大街店),4.6,['电话：029-87395666/87335888'],舒适型
碑林区西大街128号唐宁国际4号楼（距回民街200米）,164295045,"2017年装修 ,2017年开业 ","108.936805,34.257774",君来轩连锁公寓酒店(钟楼回民街店),4.9,['电话：029-88168713/15991278659'],经济型
碑林区南大街6号（湘子庙街口，地铁2号线永宁门站A2出口北60米）,676415,"2017年装修 ,2009年开业 ","108.946162,34.253268",汉庭优佳(西安钟楼南门店),4.6,['电话：029-87378899'],高档型
莲湖区北广济街74号（回民街内十米）,42650523,"2018年装修 ,2015年开业 ","108.938889,34.261175",三木凯撒青年旅舍,4.5,['电话：029-89057999/87243558'],经济型
莲湖区钟楼北大街宏府嘉会广场B座14层14036号（距离钟楼地铁A出口20米，山水时尚酒店楼上）,165457026,"2017年装修 ,2016年开业 ","108.946196,34.262725",橘子公寓酒店,5.0,['电话：13484812314'],经济型
莲湖区北大街假日国际公寓13楼11301室（世纪山水酒店楼上）,95894376,"2016年装修 ,2015年开业 ","108.94659,34.266466",琉夏印象主题驿馆(北大街钟鼓楼店),4.9,['电话：15353561901'],经济型
碑林区环城南路16号 （近南大街，地铁1号线永宁门站A2出口）,41980934,"2015年装修 ,2017年开业 ","108.944391,34.249347",西安美莎酒店,4.8,['电话：029-62659888/62659998'],高档型
碑林区东大街与端履门交汇处西南角（钟楼、回民街东800米）,98803593,"2016年装修 ,2016年开业 ","108.953816,34.258838",柠檬•漫莎酒店(西安钟楼店),4.2,['电话：029-87286888'],高档型
碑林区长安北路中贸广场5号楼2单元3008室（距南门城墙800米）,5145992,"2017年装修 ,2013年开业 ","108.946266,34.243667",简铺精品客栈,4.9,['电话：18629393355'],经济型
碑林区南二环绿地乐和城1号楼4层（太乙路立交西200米路北，雁塔路赛格电脑城东200米路北）,41460374,"2015年装修 ,2015年开业 ","108.967696,34.231767",丽笙时尚酒店(大雁塔乐和城店),4.3,['电话：029-68522777'],舒适型
雁塔区小寨西路与含光路交汇处东南角MOMOPARK公寓5号楼1楼大厅（近吉祥村地铁站D口，肯德基餐厅南侧20米）,177442768,"2018年装修 ,2018年开业 ","108.934002,34.222091",西安梵璞精品度假酒店(小寨大雁塔店),5.0,['电话：029-83692269'],经济型
莲湖区钟楼北大街宏府嘉会公寓A座13楼13044室（咖姆酒店同栋）,4240209,"2014年装修 ,2014年开业 ","108.94685,34.261627",尚俭太空舱公寓(西安钟楼地铁站店),4.9,['电话：18829586428/18165317918'],经济型
莲湖区西大街383号（广济医院东隔壁，面辣子酒楼对面）,169493827,"2018年装修 ,2018年开业 ","108.930873,34.259673",IU酒店(西安钟鼓楼西大街店),5.0,['电话：029-87630088/87630047'],经济型
碑林区建设西路51号（碑林区建设西路中段，解放军第323医院对面）,1539327,"2013年装修 ,2012年开业 ","108.961035,34.235744",巴黎春天酒店(李家村建设西路店),4.6,['电话：029-81622666/89643375/17791580438'],经济型
雁塔区长安中路215号西旅国际21层12150室（小寨赛格国际北150米，金莎国际酒店北侧）,6121645,"2018年装修 ,2018年开业 ","108.94758,34.227099",紫罗兰主题酒店(小寨大雁塔店),4.5,['电话：029-85415225/18709250235'],经济型
碑林区东大街与解放路交叉口万达新天地2单元9层（大差市地铁站C出口对面）,3263161,"2018年装修 ,2014年开业 ","108.96285,34.258937",铂亦渟主题酒店(钟楼火车站机场大巴店),4.5,['电话：029-68971888-0'],舒适型
碑林区南二环绿地乐和城1号楼26层（南二环东段立交西200米路北，雁塔路赛格电脑城东200米路北）,4644346,"2018年装修 ,2013年开业 ","108.967828,34.231536",好莱特酒店(大雁塔乐和城店),4.8,['电话：029-85567108/18191557939'],经济型
雁塔区长安中路215号西旅国际大厦25楼50号（小寨金莎国际北侧，哆啦星球游戏体验中心同栋）,1560941,"2017年装修 ,2011年开业 ","108.947606,34.227227",尚都主题酒店(小寨地铁站店),4.7,['电话：029-85250525/18192629598'],经济型
碑林区友谊东路与太乙路交汇处东南角恒发大厦（距地铁4号线建筑科技大学·李家村站C口750米，近铁一中）,50868377,"2015年装修 ,2015年开业 ","108.972658,34.240943",7天优品酒店(西安友谊路铁一中建科大地铁站店),4.4,['电话：029-89356777'],经济型
莲湖区回民街西羊市40号（距钟鼓楼广场300米）,69801346,"2015年装修 ,2015年开业 ","108.941936,34.263076",毅祥斋老孙家精品客栈(钟鼓楼广场回民街店),4.5,['电话：029-87370566'],经济型
碑林区湘子庙街16号,41121575,"2014年装修 ,2007年开业 ","108.944604,34.252643",湘子门国际青年旅舍,4.4,['电话：029-62867888/87370456'],经济型
碑林区和平路59号（近华夏银行站、和平门）,664865,"2017年装修 ,2007年开业 ","108.963569,34.254386",成功国际酒店(钟鼓楼东大街机场大巴店),4.8,['电话：029-87275555'],舒适型
新城区解放路与东二路交汇处东南角皇城壹号大厦3层315室（近火车站、钟鼓楼）,157797261,"2018年装修 ,2017年开业 ","108.96352,34.265747",西安清逸雅舍酒店,4.9,['电话：029-89621315/17629033315'],经济型
新城区尚勤路72号（东大街与尚勤路交汇处，距离钟楼800米）,161107552,"2018年装修 ,2018年开业 ","108.966837,34.260743",尚勤酒店(钟鼓楼永兴坊店),4.9,['电话：029-87439909'],经济型
雁塔区长安中路215号西旅国际中心大厦16楼1650号（金莎国际北侧，多啦星球游戏楼上）,1156363,"2018年装修 ,2011年开业 ","108.947584,34.226984",西沐·约主题酒店,4.7,['电话：029-85244927/18192481228'],经济型
碑林区二环南路东段晨阳盛世广场香港未来影院7楼（地铁2号线省体育场站C口东500米）,40220636,"2016年装修 ,2015年开业 ","108.949096,34.230846",天鹅恋情侣主题酒店(西安小寨省体育场地铁站店),4.9,['电话：029-85229521'],舒适型
碑林区文艺南路副22号（长安大学西门斜对面，近体育场地铁站）,169381554,"2018年装修 ,2018年开业 ","108.953508,34.233152",华富盛悦酒店(体育场地铁站店),4.7,['电话：029-88665529/15389206766'],经济型
碑林区文艺北路仁义东巷文昌门外200米路西（永宁门地铁站D2东北口向东500米）,160051303,"2017年装修 ,2017年开业 ","108.953148,34.249706",M优选酒店(钟鼓楼永宁门地铁南门店),4.1,['电话：029-85306255/85306133'],经济型
"碑林区西大街72号,地铁2号线C口南大街西口80米",2606701,"2017年装修 ,2009年开业 ","108.941257,34.259158",西安天都酒店(钟鼓楼回民街店),4.5,['电话：029-62355936/15771705988'],经济型
碑林区东大街354号（近钟楼地铁站C出口、4号线大差市地铁站B出口）,2365414,"2016年装修 ,2012年开业 ","108.954891,34.259266",布丁酒店(西安钟楼中心店),4.4,['电话：029-68520333'],经济型
碑林区东大街端履门36号（近钟楼地铁站C出口，慈爱妇产医院对面）,71006977,"2019年装修 ,2017年开业 ","108.953688,34.256895",布丁酒店(西安钟鼓楼骡马市店),4.4,['电话：029-87387150'],经济型
新城区北大街209号（北大街地铁口D口出北500米路东，西安北门城墙脚下）,41782684,"2015年装修 ,2015年开业 ","108.948042,34.275319",锦江之星品尚(西安钟楼北大街地铁站店),4.9,['电话：029-68769999-0'],舒适型
碑林区雁塔路北段66号（李家村华润万家超市对面）,65955190,"2015年装修 ,2015年开业 ","108.963236,34.247509",艾思丽睡眠主题酒店(南门李家村万达广场店),4.3,['电话：029-68856789/13259751372'],舒适型
新城区新民街38号（钟楼北大街与西华门大街交叉口东50米西华大厦1楼）,98083201,"2016年装修 ,2015年开业 ","108.949502,34.265854",速8酒店(钟楼新民街店),4.5,['电话：029-87285888'],经济型
碑林区东大街与尚德路十字向南100米路南（近西安第四人民医院，西安第八中学往东50米）,2455466,"2016年装修 ,2011年开业 ","108.961206,34.256595",嘉斯顿酒店(钟楼大差市地铁站店),4.7,['电话：029-87519898/87510598'],经济型
碑林区兴庆路23号（兴庆公园东门对面）,2449073,"2013年装修 ,2013年开业 ","108.988538,34.253549",莫泰酒店(西安兴庆路交通大学店),4.8,['电话：029-68660999'],经济型
新城区西一路49号（西一路派出所西侧）,52179,"2017年装修 ,2011年开业 ","108.958863,34.261977",汉庭(西安钟楼东大街店),4.3,['电话：029-89621122/87360220'],经济型
碑林区友谊东路333号,61549644,"2015年装修 ,2015年开业 ","108.960859,34.241846",西安开元名都大酒店,4.6,['电话：029-87879888'],豪华型
碑林区含光北路155号（华商报社对面，紧邻含光门）,86273,"2013年装修 ,2011年开业 ","108.932575,34.248945",格林豪泰快捷酒店(西安钟鼓楼小雁塔含光门店),4.8,['电话：029-85423366'],经济型
碑林区建国路65号（张学良公馆隔壁，距离地铁四号线大差市站300米）,674124,"2017年装修 ,2017年开业 ","108.967332,34.25673",雍村饭店(西安钟楼大差市地铁站店),4.9,['电话：029-87380001'],高档型
碑林区东大街与尚勤路交叉口SOLO公寓6层602室（临近永兴坊，长乐门城墙景区）,83743507,"2018年装修 ,2018年开业 ","108.967321,34.259854",艾雷科斯酒店(钟楼东大街店),5.0,['电话：029-89623294/18966724407'],经济型
新城区解放路万达广场南区7号楼2层（近4号线五路口地铁站C、E出口）,3292136,"2019年装修 ,2012年开业 ","108.966414,34.266536",尚俭太空舱连锁酒店(西安火车站五路口地铁站店),4.9,['电话：029-87382490/18092192642'],经济型
莲湖区北大街1号宏府嘉会公寓B座11楼13号,2415488,"2013年装修 ,2017年开业 ","108.946316,34.262707",秦之问钟鼓楼公寓酒店(回民街店),4.9,['电话：029-87409100/15353699050'],经济型
碑林区友谊西路153号-A（朱雀路与友谊西路十字西北角）,6386510,"2013年装修 ,2013年开业 ","108.938345,34.24164",汉庭(西安小雁塔店),4.4,['电话：029-88416688'],经济型
莲湖区北广济街144号,97568816,"2016年装修 ,2016年开业 ","108.938882,34.262455",梦幻西西里主题精品客栈,4.9,['电话：029-87386855/87389255'],舒适型
新城区东五路75号（五路口地铁站东侧，解放路万达对面）,158649857,"2017年装修 ,2017年开业 ","108.965503,34.270309",希岸酒店(西安火车站五路口万达永兴坊店),4.8,['电话：029-87450990'],高档型
雁塔区长安中路86号（近小寨地铁站A出口，赛格购物中心正对面）,2444270,"2014年装修 ,2012年开业 ","108.945813,34.224034",7天连锁酒店(西安大雁塔小寨地铁站店)(原小寨十字地铁站店),4.1,['电话：029-85328777/85417677'],经济型
碑林区建国路32号（建国门北150米路西）,165047745,"2017年装修 ,2018年开业 ","108.966796,34.25384",陋舍影院酒店(永兴坊和平门地铁站店),4.7,['电话：15802925954'],经济型
碑林区文艺南路25号（长安大学西门正对面）,5556382,"2018年装修 ,2011年开业 ","108.953375,34.231799",海豪酒店(长安大学小寨店),4.2,['电话：029-85233000'],经济型
莲湖区钟楼北大街西华门十字西南角宏府嘉会公寓C座7F（回民小吃街东100米，地铁二号线钟楼站A口50米）,89974,"2016年装修 ,2016年开业 ","108.946401,34.263587",钟楼天成酒店(地铁站回民街中心店),4.4,['电话：029-87513333'],舒适型
雁塔区长安南路兆丰家园11层08室（华润万家超市北隔壁，近地铁2号线纬一街站）,67887,"2018年装修 ,2011年开业 ","108.947087,34.206785",快乐驿站公寓酒店(大唐不夜城曲江会展中心店),4.9,['电话：029-85423509/15389260607/18992815022'],经济型
"碑林区东二环金花北路4号景观壹号大厦（近地铁一、三号线通化门站C出口,地铁三号线长乐公园站C口北300米）",165352248,"2018年装修 ,2018年开业 ","108.995897,34.264552",维也纳酒店(西安金花路店),5.0,['电话：029-89335888/15249202694'],高档型
碑林区南关正街南稍门中贸广场5号楼1单元907室,6455461,"2014年装修 ,2014年开业 ","108.946388,34.243892",舒洁家庭公寓,4.8,['电话：15399428129'],经济型
新城区尚勤路367号（万达广场4号门东侧）,1550373,"2013年装修 ,2012年开业 ","108.967158,34.267894",汉庭(西安火车站万达广场店),4.8,['电话：029-87362299'],经济型
新城区西八路102号（西八路与尚德路十字向西，距离火车站200米）,157300949,"2017年装修 ,2017年开业 ","108.959015,34.274734",榴莲小星连锁酒店(西安火车站店),4.8,['电话：029-63019666/18709682729'],经济型
雁塔区长安中路215号西旅国际（近西安音乐学院、西安体育场）,164961960,"2018年装修 ,2017年开业 ","108.947604,34.227233",梵谷精品公寓(西安小寨店),4.5,['电话：17792828233'],经济型
碑林区文艺北路190号凯撒宫北门颐元阁B座1602室,5185011,"2015年装修 ,2013年开业 ","108.953108,34.24947",易休太空舱宾馆连锁(南门城墙店),5.0,['电话：029-87801958/13379265912'],经济型
新城区东七路106号（解放路与东七路十字东100米，地铁一号线五路口站D出口北200米路东）,101809218,"2017年装修 ,2016年开业 ","108.964152,34.273575",星程酒店(西安火车站店),4.9,['电话：029-68520666'],高档型
莲湖区回民街101号（近钟楼地铁站C出口，子佩集银饰店院内）,4699464,"2017年装修 ,2014年开业 ","108.943707,34.261649",布丁酒店(西安钟鼓楼回民街店),4.1,['电话：029-87277967'],经济型
雁塔区雁南1路1号大唐芙蓉园西门旁 （近大雁塔 ）,175374555,"2018年装修 ,2018年开业 ","108.968872,34.212064",西安芙蓉阁酒店,4.9,['电话：029-68008888'],豪华型
雁塔区长安中路99号华旗国际大厦16楼1601号（小寨十字东南角西安国际贸易中心南侧，陕西省军区对面地铁站C出口楼上）,110821441,"2016年装修 ,2017年开业 ","108.947458,34.221866",秦悦情侣主题酒店(小寨地铁站店),5.0,['电话：15389261184/18829067576'],经济型
碑林区长胜街李家村万达一栋三单元1824室,158712670,"2016年装修 ,2017年开业 ","108.961678,34.242395",西安漫悠悠酒店式主题公寓,4.8,['电话：18629525688'],经济型
新城区尚俭路57号东大街百盛北100米（市第四人民医院后面）,676408,"2018年装修 ,2008年开业 ","108.965219,34.26204",7天连锁酒店(西安钟鼓楼第四医院大差市店),4.3,['电话：029-87652999/87652922/15209217421'],经济型
碑林区友谊东路中铁一局西院9号楼21F（近地铁四号线李家村站A出口，中信银行旁）,50155377,"2015年装修 ,2015年开业 ","108.963235,34.241748",易休太空舱连锁酒店(李家村万达建大店),5.0,['电话：13022953310'],经济型
碑林区邮电北巷22号（与含光路北段交汇处，近永宁门地铁站）,665004,"2018年装修 ,2016年开业 ","108.934056,34.247048",斑斓优佳酒店(西安含光门西北大学店),4.8,['电话：029-88880088'],经济型
碑林区东大街大差市万达广场万达新天地2单元7楼,2443298,"2017年装修 ,2013年开业 ","108.962562,34.259041",老地方1719精品酒店(钟楼东大街机场大巴火车站店),4.5,['电话：029-87378989/87387758'],经济型
碑林区长安北路与友谊东路交叉口大话南门小区4号楼5楼（距地铁二号线南稍门C出口50米，华夏银行东侧）,94941146,"2019年装修 ,2016年开业 ","108.948311,34.239224",雅都酒店(西安南稍门机场大巴店),4.9,['电话：029-87874848/18091838825'],经济型
新城区西一路与南新街交汇处西南角（金翅鸟斜对面，群光广场对面）,2504951,"2017年装修 ,2013年开业 ","108.953857,34.261467",新合作连锁酒店,4.6,['电话：029-87217888'],经济型
碑林区钟楼南大街南门里西侧湘子庙西300米（与大车家巷交汇处）,1553692,"2019年装修 ,2010年开业 ","108.941295,34.252562",如家酒店(西安钟楼南门湘子庙街店),4.7,['电话：029-88881100-9'],经济型
碑林区文艺北路甲字1号（文艺北路与环城南路东段交叉口南50米）,51585340,"2016年装修 ,2012年开业 ","108.95429,34.250198",如家酒店(西安南门地铁站碑林博物馆店),4.1,['电话：029-87857999-9'],经济型
碑林区兴庆南路3号（交大东南门南300米）,1564004,"2010年装修 ,2013年开业 ","108.987827,34.242956",汉庭(西安交大店),4.2,['电话：029-87952222'],经济型
碑林区炮房街22号（东门明城墙东150米，大香港酒楼北侧）,2468293,"2016年装修 ,2013年开业 ","108.97434,34.261013",汉庭(西安明城墙东门新店),4.8,['电话：029-82489777-0'],经济型
新城区东五路与尚勤路交汇处西北角（近和方堂，江西大厦正对面）,93181903,"2015年装修 ,2016年开业 ","108.966632,34.270359",OYO·泉馨酒店,4.7,['电话：029-89624009'],民宿
新城区西三路9号（万达广场1号门对面，五路口地铁站F出口西20米）,2377178,"2017年装修 ,2011年开业 ","108.961603,34.267424",汉庭(西安五路口机场大巴店),4.9,['电话：029-87432266/18229022650/15934849640'],经济型
莲湖区北大街与西华门大街交汇处西南角宏府嘉会B座9010室（新世界百货楼上）,100327448,"2016年装修 ,2016年开业 ","108.946293,34.262684",西安明皇公寓酒店,5.0,['电话：18792575439'],经济型
莲湖区西大街335号西门里公交站牌旁（沃尔玛超市对面）,157677174,"2017年装修 ,2017年开业 ","108.927834,34.259825",瑞康酒店,4.9,['电话：029-87623392'],经济型
新城区东五路59号（陕西纺织大厦，东五路与尚勤路交叉口）,2448920,"2013年装修 ,2013年开业 ","108.967242,34.270274",如家酒店(西安火车站万达广场五路口地铁站店),4.8,['电话：029-87683888'],经济型
碑林区东大街民生百货1楼（骡马市北口向东50米）,74854,"2010年装修 ,2010年开业 ","108.951431,34.259165",阳光商务快捷酒店,4.0,['电话：029-87217113'],经济型
碑林区东大街南侧菊花园里丁字口南口东厅门32号,51563031,"2015年装修 ,2016年开业 ","108.95708,34.255972",乐巢精品酒店(钟鼓楼城墙店),4.4,['电话：029-87515003'],经济型
莲湖区北大街与二府街交汇处西南角假日国际公寓8楼10814室（世纪山水酒店入口内）,4156584,"2019年装修 ,2017年开业 ","108.946692,34.266689",爱尚假日旅游公寓(西安钟鼓楼回民街店),5.0,['电话：15339138922'],经济型
雁塔区慈恩东路208号（曲江银泰城正对面）,4745994,"2014年装修 ,2014年开业 ","108.965787,34.205942",西安豪享来温德姆至尊酒店,4.8,['电话：029-68219999'],豪华型
新城区钟楼北大街光辉巷32号（近地铁北大街站C出口）,674270,"2018年装修 ,2012年开业 ","108.948584,34.267992",广电宾馆(钟楼北大街地铁站店),4.6,['电话：029-87212121/87991582'],经济型
碑林区南稍门中贸街（长安银行右边）中贸广场5号楼1单元608,6770902,"2014年装修 ,2014年开业 ","108.946399,34.243781",青苹果公寓酒店(南门地铁口店),4.6,['电话：18192979189/17792883738'],经济型
莲湖区北广济街267号（回民街内）,164296209,"2018年装修 ,2018年开业 ","108.939174,34.266074",西蓝岛主题客栈(回民街钟鼓楼店),4.8,['电话：029-87380770/87386781'],经济型
碑林区含光北路162号（明城墙含光门对面，近市中心永宁门地铁站）,1400385,"2014年装修 ,2011年开业 ","108.931981,34.249388",汉庭(西安明城墙含光门店),4.8,['电话：029-88402626'],经济型
新城区解放路与西八路交汇处保康大厦336号（距离火车站50米）,153642396,"2016年装修 ,2016年开业 ","108.962247,34.274662",7天优品酒店(西安火车站中心广场机场大巴店),4.7,['电话：029-88897878/87395060'],经济型
碑林区雁塔北路李家村万达广场1栋二单元,175462589,"2018年装修 ,2007年开业 ","108.96245,34.242744",西安斯维登度假公寓(李家村万达地铁站店),4.8,['电话：029-81543160/18109223697'],民宿
雁塔区小寨兴善寺西街新家坡小区3号楼1单元10层1001室,157808572,"2017年装修 ,2017年开业 ","108.941629,34.226934",天天太空舱青年旅舍,4.8,['电话：15114877996'],经济型
新城区解放路85号（近五路口地铁站E出口，万达广场南100米）,1564749,"2017年装修 ,2012年开业 ","108.96323,34.2654",汉庭(西安解放路万达广场店),4.7,['电话：029-87446888'],经济型
新城区东八路56号（东八路与尚勤十字西南角）,6273484,"2015年装修 ,2015年开业 ","108.966822,34.27468",锦江之星风尚(西安火车站机场大巴店),4.8,['电话：029-87389955/87386655'],经济型
新城区解放路与东二路交汇民生百货南侧（五路口地铁站旁，近火车站）,5399695,"2014年装修 ,2013年开业 ","108.964648,34.265806",西安美原酒店,4.9,['电话：029-87386668'],高档型
莲湖区回民街红阜街40号,122090240,"2016年装修 ,2016年开业 ","108.941599,34.266916",幽巷精品客栈,4.7,['电话：029-89628531/17749134317/15129047781'],经济型
莲湖区北大街1号宏府嘉会公寓B座12031室（新世界百货楼上，近钟鼓楼回民街）,2548032,"2017年装修 ,2011年开业 ","108.946038,34.262432",西安都乐公寓酒店(钟鼓楼回民街店),4.9,['电话：029-87375208/13359282902'],经济型
碑林区东大街大差市万达新天地2号楼8层,4703936,"2014年装修 ,2014年开业 ","108.960621,34.258747",唯梦情侣主题酒店(钟楼东大街机场大巴站店),4.0,['电话：029-87399839/87399838'],舒适型
碑林区南大街东木头市192号（骡马市步行街南口西侧）,40386099,"2018年装修 ,2015年开业 ","108.94834,34.25583",汉庭(西安钟楼骡马市店),4.5,['电话：029-87259629-0'],经济型
碑林区长安北路56号高尔夫花园7单元14楼1401室（近西安宾馆、太平洋大厦）,5419523,"2014年装修 ,2013年开业 ","108.945516,34.236409",嘉庭青年旅舍(钟楼大雁塔店),4.9,['电话：029-89325918/18729090713'],经济型
碑林区明胜街9号（近李家村公交站、万达广场西门）,2444312,"2017年装修 ,2011年开业 ","108.957867,34.24325",星愉时尚连锁酒店(李家村万达广场地铁站店),4.1,['电话：029-85231777/85421188'],经济型
莲湖区西大街大学习巷43号（钟鼓楼广场西500米，广济街公交车站西200米）,87553028,"2016年装修 ,2016年开业 ","108.936491,34.26146",盛世青年旅舍(钟楼回民街店),4.8,['电话：029-87382019/18189131220/18189131230'],经济型
新城区西七路291号（北大街和平电影院东50米路北）,1537180,"2017年装修 ,2017年开业 ","108.94957,34.273779",汉庭(西安钟楼北大街店),4.6,['电话：029-87388811'],经济型
碑林区长安路北段58号（南稍门地铁站B口南200米）,4231867,"2013年装修 ,1982年开业 ","108.946286,34.237377",西安宾馆,4.3,['电话：029-87666666'],四星级
碑林区振兴路1号,41066628,"2018年装修 ,2014年开业 ","108.942841,34.250001",名典酒店(明城墙南门店),4.6,['电话：029-88416333'],经济型
碑林区长安北路长安大街3号C座,163315508,"2017年装修 ,2017年开业 ","108.950179,34.231611",都市驿家公寓酒店,4.9,['电话：13309183994'],经济型
碑林区长安北路中贸广场15号楼三单元11层1103室,162951777,"2017年装修 ,2017年开业 ","108.946568,34.242587",阿嚏先生精品公寓酒店,4.8,['电话：15319928006'],经济型
新城区北新街与西七路十字东南角七贤庄2号,664905,"2014年装修 ,2005年开业 ","108.954659,34.273509",七贤国际青年旅舍,4.8,['电话：029-87444087'],经济型
莲湖区莲湖路103号（地铁1号线洒金桥站D出口东300米，公交车103、12、235、606、102许士庙街北口旁）,6597753,"2014年装修 ,2014年开业 ","108.937571,34.27007",7天连锁酒店(西安钟鼓楼北大街地铁站店),4.5,['电话：029-89623777'],经济型
碑林区南门里顺城南路东段43号大吉昌巷C3区9幢一单元,165847878,"2018年装修 ,2017年开业 ","108.949713,34.25221",西圃民宿,5.0,['电话：13992826593'],经济型
碑林区长安北路中贸广场15号楼4单元21楼42123（星巴克隔壁，近vivo手机）,6600388,"2017年装修 ,2018年开业 ","108.946422,34.24249",西安派拉蒙公寓酒店,5.0,['电话：18161830069'],经济型
新城区长乐西路128号,150729106,"2016年装修 ,2016年开业 ","108.977485,34.269124",如家精选酒店(西安永兴坊朝阳门地铁站店),4.9,['电话：029-68215666-9'],高档型
莲湖区北大街宏府嘉会公寓A座7001室（近钟楼地铁站A口、钟楼北200米）,1536022,"2016年装修 ,2012年开业 ","108.94597,34.262077",伊家公寓酒店(西安钟楼店),5.0,['电话：029-87381396/18049405600'],经济型
碑林区钟楼端履门柏树林十字城市之心2号楼A座3楼2-30A,50446864,"2016年装修 ,2015年开业 ","108.953606,34.25626",白与小河青年旅舍(钟鼓楼回民街店),4.9,['电话：18539900162'],民宿
碑林区长安北路1号（地铁2号线省体育场站C出口旁）,1411234,"2014年装修 ,2011年开业 ","108.947505,34.231949",会展国际酒店,4.7,['电话：029-87870592/87870666'],高档型
碑林区南门外环城南路仁义东巷宏信国际花园2号楼（距南门城墙300米）,152716435,"2017年装修 ,2017年开业 ","108.95018,34.249518",沐星酒店(西安南门古城墙店),4.9,['电话：18092517718'],经济型
莲湖区西大街桥梓口东北角小学习南巷18号,158666249,"2017年装修 ,2017年开业 ","108.933645,34.260218",平行世界青年旅舍,5.0,['电话：13379053015/18103818387'],经济型
新城区解放路77号（民生百货南20米，近地铁1号线和4号线五路口站）,2455797,"2013年装修 ,2013年开业 ","108.964063,34.26573",全季酒店(西安解放路万达店),4.7,['电话：029-88837777'],高档型
碑林区长安北路54号（近钟楼、明城墙南门）,5517433,"2018年装修 ,2013年开业 ","108.94653,34.236484",汉庭(西安南稍门机场大巴店),4.0,['电话：029-82023888-0'],经济型
碑林区大差市和平路东四道巷5号（近火车站、万达广场）,1390163,"2017年装修 ,2011年开业 ","108.965205,34.257576",拾光盒精选酒店,4.4,['电话：17791888037'],经济型
